Usuario,Cod. Grupo,Programa,Grupo de Usuários e descrição
01-nicole,1,bas_palavra_chave,1      001 - Matriz
01-nicole,1,BL3000,1      001 - Matriz
01-nicole,1,btb010aa,1      001 - Matriz
01-nicole,1,btb100aa,1      001 - Matriz
01-nicole,1,cc0504,1      001 - Matriz
01-nicole,1,cc0504a,1      001 - Matriz
01-nicole,1,cc0504b,1      001 - Matriz
01-nicole,1,cc0504c,1      001 - Matriz
01-nicole,1,cc0504d,1      001 - Matriz
01-nicole,1,cd0030,1      001 - Matriz
01-nicole,1,cd0181,1      001 - Matriz
01-nicole,1,cd0182,1      001 - Matriz
01-nicole,1,cd0330,1      001 - Matriz
01-nicole,1,CD0999,1      001 - Matriz
01-nicole,1,ce0206,1      001 - Matriz
01-nicole,1,ce0419,1      001 - Matriz
01-nicole,1,crm3001,1      001 - Matriz
01-nicole,1,ecd1017,1      001 - Matriz
01-nicole,1,ees3001,1      001 - Matriz
01-nicole,1,esacr3012,1      001 - Matriz
01-nicole,1,eslf003,1      001 - Matriz
01-nicole,1,espd4050,1      001 - Matriz
01-nicole,1,html-for.forecast,1      001 - Matriz
01-nicole,1,html-rmf.recMuniFix,1      001 - Matriz
01-nicole,1,spre102,1      001 - Matriz
01-nicole,1,Z01UN006,1      001 - Matriz
01-nicole,1,z02un007,1      001 - Matriz
01-nievas,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-nievas,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-nievas,1,bas_pais,1      001 - Matriz
01-nievas,1,bas_palavra_chave,1      001 - Matriz
01-nievas,1,BL3000,1      001 - Matriz
01-nievas,1,btb010aa,1      001 - Matriz
01-nievas,1,btb100aa,1      001 - Matriz
01-nievas,1,cc0504,1      001 - Matriz
01-nievas,1,cc0504a,1      001 - Matriz
01-nievas,1,cc0504b,1      001 - Matriz
01-nievas,1,cc0504c,1      001 - Matriz
01-nievas,1,cc0504d,1      001 - Matriz
01-nievas,1,cd0030,1      001 - Matriz
01-nievas,1,cd0181,1      001 - Matriz
01-nievas,1,cd0182,1      001 - Matriz
01-nievas,1,cd0330,1      001 - Matriz
01-nievas,1,CD0999,1      001 - Matriz
01-nievas,1,ce0206,1      001 - Matriz
01-nievas,1,ce0419,1      001 - Matriz
01-nievas,1,crm3001,1      001 - Matriz
01-nievas,1,ecd1017,1      001 - Matriz
01-nievas,1,ees3001,1      001 - Matriz
01-nievas,1,esacr3012,1      001 - Matriz
01-nievas,1,eslf003,1      001 - Matriz
01-nievas,1,espd4050,1      001 - Matriz
01-nievas,1,html-for.forecast,1      001 - Matriz
01-nievas,1,html-rmf.recMuniFix,1      001 - Matriz
01-nievas,1,spre102,1      001 - Matriz
01-nievas,1,Z01UN006,1      001 - Matriz
01-nievas,1,z02un007,1      001 - Matriz
01-NILTON,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-NILTON,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-NILTON,1,bas_pais,1      001 - Matriz
01-NILTON,1,bas_palavra_chave,1      001 - Matriz
01-NILTON,1,BL3000,1      001 - Matriz
01-NILTON,1,btb010aa,1      001 - Matriz
01-NILTON,1,btb100aa,1      001 - Matriz
01-NILTON,1,cc0504,1      001 - Matriz
01-NILTON,1,cc0504a,1      001 - Matriz
01-NILTON,1,cc0504b,1      001 - Matriz
01-NILTON,1,cc0504c,1      001 - Matriz
01-NILTON,1,cc0504d,1      001 - Matriz
01-NILTON,1,cd0030,1      001 - Matriz
01-NILTON,1,cd0181,1      001 - Matriz
01-NILTON,1,cd0182,1      001 - Matriz
01-NILTON,1,cd0330,1      001 - Matriz
01-NILTON,1,CD0999,1      001 - Matriz
01-NILTON,1,ce0206,1      001 - Matriz
01-NILTON,1,ce0419,1      001 - Matriz
01-NILTON,1,crm3001,1      001 - Matriz
01-NILTON,1,ecd1017,1      001 - Matriz
01-NILTON,1,ees3001,1      001 - Matriz
01-NILTON,1,esacr3012,1      001 - Matriz
01-NILTON,1,eslf003,1      001 - Matriz
01-NILTON,1,espd4050,1      001 - Matriz
01-NILTON,1,html-for.forecast,1      001 - Matriz
01-NILTON,1,html-rmf.recMuniFix,1      001 - Matriz
01-NILTON,1,spre102,1      001 - Matriz
01-NILTON,1,Z01UN006,1      001 - Matriz
01-NILTON,1,z02un007,1      001 - Matriz
01-oriana,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-oriana,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-oriana,1,bas_pais,1      001 - Matriz
01-oriana,1,bas_palavra_chave,1      001 - Matriz
01-oriana,1,BL3000,1      001 - Matriz
01-oriana,1,btb010aa,1      001 - Matriz
01-oriana,1,btb100aa,1      001 - Matriz
01-oriana,1,cc0504,1      001 - Matriz
01-oriana,1,cc0504a,1      001 - Matriz
01-oriana,1,cc0504b,1      001 - Matriz
01-oriana,1,cc0504c,1      001 - Matriz
01-oriana,1,cc0504d,1      001 - Matriz
01-oriana,1,cd0030,1      001 - Matriz
01-oriana,1,cd0181,1      001 - Matriz
01-oriana,1,cd0182,1      001 - Matriz
01-oriana,1,cd0330,1      001 - Matriz
01-oriana,1,CD0999,1      001 - Matriz
01-oriana,1,ce0206,1      001 - Matriz
01-oriana,1,ce0419,1      001 - Matriz
01-oriana,1,crm3001,1      001 - Matriz
01-oriana,1,ecd1017,1      001 - Matriz
01-oriana,1,ees3001,1      001 - Matriz
01-oriana,1,esacr3012,1      001 - Matriz
01-oriana,1,eslf003,1      001 - Matriz
01-oriana,1,espd4050,1      001 - Matriz
01-oriana,1,html-for.forecast,1      001 - Matriz
01-oriana,1,html-rmf.recMuniFix,1      001 - Matriz
01-oriana,1,spre102,1      001 - Matriz
01-oriana,1,Z01UN006,1      001 - Matriz
01-oriana,1,z02un007,1      001 - Matriz
01-OTAGUIRI,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-OTAGUIRI,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-OTAGUIRI,1,bas_pais,1      001 - Matriz
01-OTAGUIRI,1,bas_palavra_chave,1      001 - Matriz
01-OTAGUIRI,1,BL3000,1      001 - Matriz
01-OTAGUIRI,1,btb010aa,1      001 - Matriz
01-OTAGUIRI,1,btb100aa,1      001 - Matriz
01-OTAGUIRI,1,cc0504,1      001 - Matriz
01-OTAGUIRI,1,cc0504a,1      001 - Matriz
01-OTAGUIRI,1,cc0504b,1      001 - Matriz
01-OTAGUIRI,1,cc0504c,1      001 - Matriz
01-OTAGUIRI,1,cc0504d,1      001 - Matriz
01-OTAGUIRI,1,cd0030,1      001 - Matriz
01-OTAGUIRI,1,cd0181,1      001 - Matriz
01-OTAGUIRI,1,cd0182,1      001 - Matriz
01-OTAGUIRI,1,cd0330,1      001 - Matriz
01-OTAGUIRI,1,CD0999,1      001 - Matriz
01-OTAGUIRI,1,ce0206,1      001 - Matriz
01-OTAGUIRI,1,ce0419,1      001 - Matriz
01-OTAGUIRI,1,crm3001,1      001 - Matriz
01-OTAGUIRI,1,ecd1017,1      001 - Matriz
01-OTAGUIRI,1,ees3001,1      001 - Matriz
01-OTAGUIRI,1,esacr3012,1      001 - Matriz
01-OTAGUIRI,1,eslf003,1      001 - Matriz
01-OTAGUIRI,1,espd4050,1      001 - Matriz
01-OTAGUIRI,1,html-for.forecast,1      001 - Matriz
01-OTAGUIRI,1,html-rmf.recMuniFix,1      001 - Matriz
01-OTAGUIRI,1,spre102,1      001 - Matriz
01-OTAGUIRI,1,Z01UN006,1      001 - Matriz
01-OTAGUIRI,1,z02un007,1      001 - Matriz
01-palma,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-palma,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-palma,1,bas_pais,1      001 - Matriz
01-palma,1,bas_palavra_chave,1      001 - Matriz
01-palma,1,BL3000,1      001 - Matriz
01-palma,1,btb010aa,1      001 - Matriz
01-palma,1,btb100aa,1      001 - Matriz
01-palma,1,cc0504,1      001 - Matriz
01-palma,1,cc0504a,1      001 - Matriz
01-palma,1,cc0504b,1      001 - Matriz
01-palma,1,cc0504c,1      001 - Matriz
01-palma,1,cc0504d,1      001 - Matriz
01-palma,1,cd0030,1      001 - Matriz
01-palma,1,cd0181,1      001 - Matriz
01-palma,1,cd0182,1      001 - Matriz
01-palma,1,cd0330,1      001 - Matriz
01-palma,1,CD0999,1      001 - Matriz
01-palma,1,ce0206,1      001 - Matriz
01-palma,1,ce0419,1      001 - Matriz
01-palma,1,crm3001,1      001 - Matriz
01-palma,1,ecd1017,1      001 - Matriz
01-palma,1,ees3001,1      001 - Matriz
01-palma,1,esacr3012,1      001 - Matriz
01-palma,1,eslf003,1      001 - Matriz
01-palma,1,espd4050,1      001 - Matriz
01-palma,1,html-for.forecast,1      001 - Matriz
01-palma,1,html-rmf.recMuniFix,1      001 - Matriz
01-palma,1,spre102,1      001 - Matriz
01-palma,1,Z01UN006,1      001 - Matriz
01-palma,1,z02un007,1      001 - Matriz
01-paredes,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-paredes,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-paredes,1,bas_pais,1      001 - Matriz
01-paredes,1,bas_palavra_chave,1      001 - Matriz
01-paredes,1,BL3000,1      001 - Matriz
01-paredes,1,btb010aa,1      001 - Matriz
01-paredes,1,btb100aa,1      001 - Matriz
01-paredes,1,cc0504,1      001 - Matriz
01-paredes,1,cc0504a,1      001 - Matriz
01-paredes,1,cc0504b,1      001 - Matriz
01-paredes,1,cc0504c,1      001 - Matriz
01-paredes,1,cc0504d,1      001 - Matriz
01-paredes,1,cd0030,1      001 - Matriz
01-paredes,1,cd0181,1      001 - Matriz
01-paredes,1,cd0182,1      001 - Matriz
01-paredes,1,cd0330,1      001 - Matriz
01-paredes,1,CD0999,1      001 - Matriz
01-paredes,1,ce0206,1      001 - Matriz
01-paredes,1,ce0419,1      001 - Matriz
01-paredes,1,crm3001,1      001 - Matriz
01-paredes,1,ecd1017,1      001 - Matriz
01-paredes,1,ees3001,1      001 - Matriz
01-paredes,1,esacr3012,1      001 - Matriz
01-paredes,1,eslf003,1      001 - Matriz
01-paredes,1,espd4050,1      001 - Matriz
01-paredes,1,html-for.forecast,1      001 - Matriz
01-paredes,1,html-rmf.recMuniFix,1      001 - Matriz
01-paredes,1,spre102,1      001 - Matriz
01-paredes,1,Z01UN006,1      001 - Matriz
01-paredes,1,z02un007,1      001 - Matriz
01-patricia,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-patricia,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-patricia,1,bas_pais,1      001 - Matriz
01-patricia,1,bas_palavra_chave,1      001 - Matriz
01-patricia,1,BL3000,1      001 - Matriz
01-patricia,1,btb010aa,1      001 - Matriz
01-patricia,1,btb100aa,1      001 - Matriz
01-patricia,1,cc0504,1      001 - Matriz
01-patricia,1,cc0504a,1      001 - Matriz
01-patricia,1,cc0504b,1      001 - Matriz
01-patricia,1,cc0504c,1      001 - Matriz
01-patricia,1,cc0504d,1      001 - Matriz
01-patricia,1,cd0030,1      001 - Matriz
01-patricia,1,cd0181,1      001 - Matriz
01-patricia,1,cd0182,1      001 - Matriz
01-patricia,1,cd0330,1      001 - Matriz
01-patricia,1,CD0999,1      001 - Matriz
01-patricia,1,ce0206,1      001 - Matriz
01-patricia,1,ce0419,1      001 - Matriz
01-patricia,1,crm3001,1      001 - Matriz
01-patricia,1,ecd1017,1      001 - Matriz
01-patricia,1,ees3001,1      001 - Matriz
01-patricia,1,esacr3012,1      001 - Matriz
01-patricia,1,eslf003,1      001 - Matriz
01-patricia,1,espd4050,1      001 - Matriz
01-patricia,1,html-for.forecast,1      001 - Matriz
01-patricia,1,html-rmf.recMuniFix,1      001 - Matriz
01-patricia,1,spre102,1      001 - Matriz
01-patricia,1,Z01UN006,1      001 - Matriz
01-patricia,1,z02un007,1      001 - Matriz
01-patrick,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-patrick,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-patrick,1,bas_pais,1      001 - Matriz
01-patrick,1,bas_palavra_chave,1      001 - Matriz
01-patrick,1,BL3000,1      001 - Matriz
01-patrick,1,btb010aa,1      001 - Matriz
01-patrick,1,btb100aa,1      001 - Matriz
01-patrick,1,cc0504,1      001 - Matriz
01-patrick,1,cc0504a,1      001 - Matriz
01-patrick,1,cc0504b,1      001 - Matriz
01-patrick,1,cc0504c,1      001 - Matriz
01-patrick,1,cc0504d,1      001 - Matriz
01-patrick,1,cd0030,1      001 - Matriz
01-patrick,1,cd0181,1      001 - Matriz
01-patrick,1,cd0182,1      001 - Matriz
01-patrick,1,cd0330,1      001 - Matriz
01-patrick,1,CD0999,1      001 - Matriz
01-patrick,1,ce0206,1      001 - Matriz
01-patrick,1,ce0419,1      001 - Matriz
01-patrick,1,crm3001,1      001 - Matriz
01-patrick,1,ecd1017,1      001 - Matriz
01-patrick,1,ees3001,1      001 - Matriz
01-patrick,1,esacr3012,1      001 - Matriz
01-patrick,1,eslf003,1      001 - Matriz
01-patrick,1,espd4050,1      001 - Matriz
01-patrick,1,html-for.forecast,1      001 - Matriz
01-patrick,1,html-rmf.recMuniFix,1      001 - Matriz
01-patrick,1,spre102,1      001 - Matriz
01-patrick,1,Z01UN006,1      001 - Matriz
01-patrick,1,z02un007,1      001 - Matriz
01-pedro,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-pedro,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-pedro,1,bas_pais,1      001 - Matriz
01-pedro,1,bas_palavra_chave,1      001 - Matriz
01-pedro,1,BL3000,1      001 - Matriz
01-pedro,1,btb010aa,1      001 - Matriz
01-pedro,1,btb100aa,1      001 - Matriz
01-pedro,1,cc0504,1      001 - Matriz
01-pedro,1,cc0504a,1      001 - Matriz
01-pedro,1,cc0504b,1      001 - Matriz
01-pedro,1,cc0504c,1      001 - Matriz
01-pedro,1,cc0504d,1      001 - Matriz
01-pedro,1,cd0030,1      001 - Matriz
01-pedro,1,cd0181,1      001 - Matriz
01-pedro,1,cd0182,1      001 - Matriz
01-pedro,1,cd0330,1      001 - Matriz
01-pedro,1,CD0999,1      001 - Matriz
01-pedro,1,ce0206,1      001 - Matriz
01-pedro,1,ce0419,1      001 - Matriz
01-pedro,1,crm3001,1      001 - Matriz
01-pedro,1,ecd1017,1      001 - Matriz
01-pedro,1,ees3001,1      001 - Matriz
01-pedro,1,esacr3012,1      001 - Matriz
01-pedro,1,eslf003,1      001 - Matriz
01-pedro,1,espd4050,1      001 - Matriz
01-pedro,1,html-for.forecast,1      001 - Matriz
01-pedro,1,html-rmf.recMuniFix,1      001 - Matriz
01-pedro,1,spre102,1      001 - Matriz
01-pedro,1,Z01UN006,1      001 - Matriz
01-pedro,1,z02un007,1      001 - Matriz
01-pego,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-pego,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-pego,1,bas_pais,1      001 - Matriz
01-pego,1,bas_palavra_chave,1      001 - Matriz
01-pego,1,BL3000,1      001 - Matriz
01-pego,1,btb010aa,1      001 - Matriz
01-pego,1,btb100aa,1      001 - Matriz
01-pego,1,cc0504,1      001 - Matriz
01-pego,1,cc0504a,1      001 - Matriz
01-pego,1,cc0504b,1      001 - Matriz
01-pego,1,cc0504c,1      001 - Matriz
01-pego,1,cc0504d,1      001 - Matriz
01-pego,1,cd0030,1      001 - Matriz
01-pego,1,cd0181,1      001 - Matriz
01-pego,1,cd0182,1      001 - Matriz
01-pego,1,cd0330,1      001 - Matriz
01-pego,1,CD0999,1      001 - Matriz
01-pego,1,ce0206,1      001 - Matriz
01-pego,1,ce0419,1      001 - Matriz
01-pego,1,crm3001,1      001 - Matriz
01-pego,1,ecd1017,1      001 - Matriz
01-pego,1,ees3001,1      001 - Matriz
01-pego,1,esacr3012,1      001 - Matriz
01-pego,1,eslf003,1      001 - Matriz
01-pego,1,espd4050,1      001 - Matriz
01-pego,1,html-for.forecast,1      001 - Matriz
01-pego,1,html-rmf.recMuniFix,1      001 - Matriz
01-pego,1,spre102,1      001 - Matriz
01-pego,1,Z01UN006,1      001 - Matriz
01-pego,1,z02un007,1      001 - Matriz
01-PELUSO,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-PELUSO,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-PELUSO,1,bas_pais,1      001 - Matriz
01-PELUSO,1,bas_palavra_chave,1      001 - Matriz
01-PELUSO,1,BL3000,1      001 - Matriz
01-PELUSO,1,btb010aa,1      001 - Matriz
01-PELUSO,1,btb100aa,1      001 - Matriz
01-PELUSO,1,cc0504,1      001 - Matriz
01-PELUSO,1,cc0504a,1      001 - Matriz
01-PELUSO,1,cc0504b,1      001 - Matriz
01-PELUSO,1,cc0504c,1      001 - Matriz
01-PELUSO,1,cc0504d,1      001 - Matriz
01-PELUSO,1,cd0030,1      001 - Matriz
01-PELUSO,1,cd0181,1      001 - Matriz
01-PELUSO,1,cd0182,1      001 - Matriz
01-PELUSO,1,cd0330,1      001 - Matriz
01-PELUSO,1,CD0999,1      001 - Matriz
01-PELUSO,1,ce0206,1      001 - Matriz
01-PELUSO,1,ce0419,1      001 - Matriz
01-PELUSO,1,crm3001,1      001 - Matriz
01-PELUSO,1,ecd1017,1      001 - Matriz
01-PELUSO,1,ees3001,1      001 - Matriz
01-PELUSO,1,esacr3012,1      001 - Matriz
01-PELUSO,1,eslf003,1      001 - Matriz
01-PELUSO,1,espd4050,1      001 - Matriz
01-PELUSO,1,html-for.forecast,1      001 - Matriz
01-PELUSO,1,html-rmf.recMuniFix,1      001 - Matriz
01-PELUSO,1,spre102,1      001 - Matriz
01-PELUSO,1,Z01UN006,1      001 - Matriz
01-PELUSO,1,z02un007,1      001 - Matriz
01-pereira,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-pereira,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-pereira,1,bas_pais,1      001 - Matriz
01-pereira,1,bas_palavra_chave,1      001 - Matriz
01-pereira,1,BL3000,1      001 - Matriz
01-pereira,1,btb010aa,1      001 - Matriz
01-pereira,1,btb100aa,1      001 - Matriz
01-pereira,1,cc0504,1      001 - Matriz
01-pereira,1,cc0504a,1      001 - Matriz
01-pereira,1,cc0504b,1      001 - Matriz
01-pereira,1,cc0504c,1      001 - Matriz
01-pereira,1,cc0504d,1      001 - Matriz
01-pereira,1,cd0030,1      001 - Matriz
01-pereira,1,cd0181,1      001 - Matriz
01-pereira,1,cd0182,1      001 - Matriz
01-pereira,1,cd0330,1      001 - Matriz
01-pereira,1,CD0999,1      001 - Matriz
01-pereira,1,ce0206,1      001 - Matriz
01-pereira,1,ce0419,1      001 - Matriz
01-pereira,1,crm3001,1      001 - Matriz
01-pereira,1,ecd1017,1      001 - Matriz
01-pereira,1,ees3001,1      001 - Matriz
01-pereira,1,esacr3012,1      001 - Matriz
01-pereira,1,eslf003,1      001 - Matriz
01-pereira,1,espd4050,1      001 - Matriz
01-pereira,1,html-for.forecast,1      001 - Matriz
01-pereira,1,html-rmf.recMuniFix,1      001 - Matriz
01-pereira,1,spre102,1      001 - Matriz
01-pereira,1,Z01UN006,1      001 - Matriz
01-pereira,1,z02un007,1      001 - Matriz
01-portcoop,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-portcoop,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-portcoop,1,bas_pais,1      001 - Matriz
01-portcoop,1,bas_palavra_chave,1      001 - Matriz
01-portcoop,1,BL3000,1      001 - Matriz
01-portcoop,1,btb010aa,1      001 - Matriz
01-portcoop,1,btb100aa,1      001 - Matriz
01-portcoop,1,cc0504,1      001 - Matriz
01-portcoop,1,cc0504a,1      001 - Matriz
01-portcoop,1,cc0504b,1      001 - Matriz
01-portcoop,1,cc0504c,1      001 - Matriz
01-portcoop,1,cc0504d,1      001 - Matriz
01-portcoop,1,cd0030,1      001 - Matriz
01-portcoop,1,cd0181,1      001 - Matriz
01-portcoop,1,cd0182,1      001 - Matriz
01-portcoop,1,cd0330,1      001 - Matriz
01-portcoop,1,CD0999,1      001 - Matriz
01-portcoop,1,ce0206,1      001 - Matriz
01-portcoop,1,ce0419,1      001 - Matriz
01-portcoop,1,crm3001,1      001 - Matriz
01-portcoop,1,ecd1017,1      001 - Matriz
01-portcoop,1,ees3001,1      001 - Matriz
01-portcoop,1,esacr3012,1      001 - Matriz
01-portcoop,1,eslf003,1      001 - Matriz
01-portcoop,1,espd4050,1      001 - Matriz
01-portcoop,1,html-for.forecast,1      001 - Matriz
01-portcoop,1,html-rmf.recMuniFix,1      001 - Matriz
01-portcoop,1,spre102,1      001 - Matriz
01-portcoop,1,Z01UN006,1      001 - Matriz
01-portcoop,1,z02un007,1      001 - Matriz
01-pozenato,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-pozenato,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-pozenato,1,bas_pais,1      001 - Matriz
01-pozenato,1,bas_palavra_chave,1      001 - Matriz
01-pozenato,1,BL3000,1      001 - Matriz
01-pozenato,1,btb010aa,1      001 - Matriz
01-pozenato,1,btb100aa,1      001 - Matriz
01-pozenato,1,cc0504,1      001 - Matriz
01-pozenato,1,cc0504a,1      001 - Matriz
01-pozenato,1,cc0504b,1      001 - Matriz
01-pozenato,1,cc0504c,1      001 - Matriz
01-pozenato,1,cc0504d,1      001 - Matriz
01-pozenato,1,cd0030,1      001 - Matriz
01-pozenato,1,cd0181,1      001 - Matriz
01-pozenato,1,cd0182,1      001 - Matriz
01-pozenato,1,cd0330,1      001 - Matriz
01-pozenato,1,CD0999,1      001 - Matriz
01-pozenato,1,ce0206,1      001 - Matriz
01-pozenato,1,ce0419,1      001 - Matriz
01-pozenato,1,crm3001,1      001 - Matriz
01-pozenato,1,ecd1017,1      001 - Matriz
01-pozenato,1,ees3001,1      001 - Matriz
01-pozenato,1,esacr3012,1      001 - Matriz
01-pozenato,1,eslf003,1      001 - Matriz
01-pozenato,1,espd4050,1      001 - Matriz
01-pozenato,1,html-for.forecast,1      001 - Matriz
01-pozenato,1,html-rmf.recMuniFix,1      001 - Matriz
01-pozenato,1,spre102,1      001 - Matriz
01-pozenato,1,Z01UN006,1      001 - Matriz
01-pozenato,1,z02un007,1      001 - Matriz
01-PRIMME,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-PRIMME,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-PRIMME,1,bas_pais,1      001 - Matriz
01-PRIMME,1,bas_palavra_chave,1      001 - Matriz
01-PRIMME,1,BL3000,1      001 - Matriz
01-PRIMME,1,btb010aa,1      001 - Matriz
01-PRIMME,1,btb100aa,1      001 - Matriz
01-PRIMME,1,cc0504,1      001 - Matriz
01-PRIMME,1,cc0504a,1      001 - Matriz
01-PRIMME,1,cc0504b,1      001 - Matriz
01-PRIMME,1,cc0504c,1      001 - Matriz
01-PRIMME,1,cc0504d,1      001 - Matriz
01-PRIMME,1,cd0030,1      001 - Matriz
01-PRIMME,1,cd0181,1      001 - Matriz
01-PRIMME,1,cd0182,1      001 - Matriz
01-PRIMME,1,cd0330,1      001 - Matriz
01-PRIMME,1,CD0999,1      001 - Matriz
01-PRIMME,1,ce0206,1      001 - Matriz
01-PRIMME,1,ce0419,1      001 - Matriz
01-PRIMME,1,crm3001,1      001 - Matriz
01-PRIMME,1,ecd1017,1      001 - Matriz
01-PRIMME,1,ees3001,1      001 - Matriz
01-PRIMME,1,esacr3012,1      001 - Matriz
01-PRIMME,1,eslf003,1      001 - Matriz
01-PRIMME,1,espd4050,1      001 - Matriz
01-PRIMME,1,html-for.forecast,1      001 - Matriz
01-PRIMME,1,html-rmf.recMuniFix,1      001 - Matriz
01-PRIMME,1,spre102,1      001 - Matriz
01-PRIMME,1,Z01UN006,1      001 - Matriz
01-PRIMME,1,z02un007,1      001 - Matriz
01-queiroz,1,bas_lote_impl_tit_ap,1      001 - Matriz
01-queiroz,1,bas_lote_impl_tit_ap_fatura,1      001 - Matriz
01-queiroz,1,bas_pais,1      001 - Matriz
01-queiroz,1,bas_palavra_chave,1      001 - Matriz
01-queiroz,1,BL3000,1      001 - Matriz
01-queiroz,1,btb010aa,1      001 - Matriz
01-queiroz,1,btb100aa,1      001 - Matriz
01-queiroz,1,cc0504,1      001 - Matriz
01-queiroz,1,cc0504a,1      001 - Matriz
01-queiroz,1,cc0504b,1      001 - Matriz
01-queiroz,1,cc0504c,1      001 - Matriz
01-queiroz,1,cc0504d,1      001 - Matriz
01-queiroz,1,cd0030,1      001 - Matriz
01-queiroz,1,cd0181,1      001 - Matriz
01-queiroz,1,cd0182,1      001 - Matriz
01-queiroz,1,cd0330,1      001 - Matriz
01-queiroz,1,CD0999,1      001 - Matriz
01-queiroz,1,ce0206,1      001 - Matriz
01-queiroz,1,ce0419,1      001 - Matriz
01-queiroz,1,crm3001,1      001 - Matriz
01-queiroz,1,ecd1017,1      001 - Matriz
01-queiroz,1,ees3001,1      001 - Matriz
01-queiroz,1,esacr3012,1      001 - Matriz
01-queiroz,1,eslf003,1      001 - Matriz
01-queiroz,1,espd4050,1      001 - Matriz
